Date & Time;Conduct [uS/cm];Resist [ohm*cm];RawResist [ohm];Temp [C];OperTime [d];SerialNumber;I  [mA];I [mA];Latit GPS;Lontit GPS;Altit GPS [m];Battery [V];DeviceID
10.05.2013 15:50:00;1,7;592504,5;216498,4;18,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,64;002C885B
10.05.2013 15:55:00;1,7;592507,3;216499,4;18,17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 16:00:00;1,7;587432,5;214645,1;18,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 16:05:00;1,7;595829,9;217713,5;18,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
10.05.2013 16:10:00;1,7;603999;220698,4;18,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 16:15:00;1,7;597355,4;218270,9;18,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 16:20:00;1,7;595300,9;217520,2;18,23;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
10.05.2013 16:25:00;1,7;587363,2;214619,8;18,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
10.05.2013 16:30:00;1,7;586163,4;214181,4;18,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 16:35:00;1,7;592153,3;216370;18,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 16:40:00;1,7;585111,6;213797;18,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 16:45:00;1,7;588978,1;215209,8;18,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 16:50:00;1,7;583440,2;213186,3;18,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
10.05.2013 16:55:00;1,7;598272,7;218606;18,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 17:00:00;1,7;578621,7;211425,7;18,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
10.05.2013 17:05:00;1,7;580282,6;212032,6;18,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 17:10:00;1,7;584914,4;213725;18,13;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 17:15:00;1,7;586481,5;214297,6;18,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 17:20:00;1,7;582514,7;212848,1;18,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
10.05.2013 17:25:00;1,7;577140,9;210884,6;18,09;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 17:30:00;1,7;586420,6;214275,3;18,07;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 17:35:00;1,7;586097;214157,1;18,04;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 17:40:00;1,7;593442,5;216841,1;18,05;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 17:45:00;1,7;592078,2;216342,6;18,05;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 17:50:00;1,7;589471,9;215390,3;18,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
10.05.2013 17:55:00;1,7;572789,4;209294,6;18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:00:00;1,7;589629,7;215447,9;17,97;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:05:00;1,7;586021,2;214129,4;17,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:10:00;1,7;587413,6;214638,2;17,97;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:15:00;1,7;586409,1;214271,1;17,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:20:00;1,7;595790;217698,9;17,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
10.05.2013 18:25:00;1,7;580671,8;212174,8;17,93;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:30:00;1,7;586096;214156,7;17,93;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:35:00;1,7;588590,5;215068,2;17,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:40:00;1,7;591593,1;216165,3;17,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:45:00;1,7;580995,2;212292,9;17,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 18:50:00;1,7;587145,2;214540,1;17,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
10.05.2013 18:55:00;1,7;586229,5;214205,5;17,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:00:00;1,7;586836,6;214427,4;17,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:05:00;1,7;594470,5;217216,8;17,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:10:00;1,7;585371,5;213892;17,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:15:00;1,7;589190,8;215287,6;17,97;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:20:00;1,7;584718,2;213653,3;17,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
10.05.2013 19:25:00;1,7;583833,6;213330,1;17,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:30:00;1,7;589484,2;215394,8;17,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:35:00;1,7;588517;215041,4;17,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:40:00;1,7;572158,5;209064,1;17,98;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:45:00;1,7;592139,8;216365,1;18,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,67;002C885B
10.05.2013 19:50:00;1,7;593103,4;216717,2;18,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 19:55:00;1,7;584525,2;213582,8;18,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:00:00;1,7;590220,6;215663,9;17,99;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:05:00;1,7;582193,8;212730,9;17,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:10:00;1,7;576935,4;210809,5;17,87;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:20:00;1,7;590033,5;215595,5;17,8;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:25:00;1,8;571382,9;211236,9;17,72;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:30:00;1,7;573063,7;211858,3;17,69;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:35:00;1,8;566225,2;209330,1;17,64;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:40:00;1,8;566195,5;209319,1;17,61;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:45:00;1,7;574430,4;212363,5;17,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:50:00;1,7;573921,1;212175,3;17,52;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 20:55:00;1,7;573750,9;212112,3;17,51;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:00:00;1,7;572097;211500,9;17,4;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:05:00;1,8;564483,4;208686,2;17,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:10:00;1,8;566862,8;209565,8;17,3;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:15:00;1,8;570255,6;213329,9;17,23;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,67;002C885B
10.05.2013 21:20:00;1,8;571334,6;213733,5;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:25:00;1,8;564717,3;211258;17,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:30:00;1,8;552622,5;206733,4;17,09;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:35:00;1,8;557996,3;208743,8;17,07;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:40:00;1,8;555541,4;207825,4;16,98;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:45:00;1,8;552098,8;206537,5;16,86;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,67;002C885B
10.05.2013 21:50:00;1,8;555116,9;207666,6;16,8;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 21:55:00;1,8;541974,6;205192,9;16,75;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:00:00;1,8;547777,4;207389,8;16,75;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:05:00;1,8;541088,6;204857,4;16,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:10:00;1,8;544534,4;206162;16,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:15:00;1,8;546925,3;207067,2;16,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,67;002C885B
10.05.2013 22:20:00;1,9;539770,3;204358,3;16,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:25:00;1,8;548576;207692,2;16,42;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:30:00;1,9;539332,5;204192,6;16,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:35:00;1,9;525314,9;198885,5;16,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:40:00;1,9;540029,7;204456,5;16,37;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:45:00;1,9;530798,9;200961,7;16,27;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,63;002C885B
10.05.2013 22:50:00;1,9;527551;199732,1;16,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 22:55:00;1,9;537933,7;203663;16,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 23:00:00;1,9;532383,7;201561,8;16,3;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 23:05:00;1,9;527881,7;199857,3;16,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 23:10:00;1,9;540005,7;206940,7;16,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 23:15:00;1,9;529935,9;203081,8;16,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,63;002C885B
10.05.2013 23:20:00;1,9;535048,8;205041,1;16,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 23:25:00;1,9;524020,7;200815;16,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 23:30:00;1,9;539329,9;206681,8;16,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 23:35:00;1,9;532110,4;203915,1;15,97;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
10.05.2013 23:40:00;1,9;535259,6;205121,9;15,9;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 23:45:00;1,9;532391,8;204022,9;15,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
10.05.2013 23:50:00;1,9;537470,3;205969,1;15,98;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
10.05.2013 23:55:00;1,9;530438,4;203274,3;15,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
11.05.2013 00:00:00;1,9;531664,4;203744,2;15,83;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
11.05.2013 00:05:00;1,9;516911,8;198090,7;15,86;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 00:10:00;1,9;525788,6;201492,4;15,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 00:15:00;1,9;515273,4;197462,8;15,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
11.05.2013 00:20:00;1,9;526265,9;201675,3;15,81;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 00:25:00;1,9;519568,9;201567;15,73;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 00:30:00;1,9;529784,2;205530,1;15,63;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 00:35:00;1,9;520956,5;202105,4;15,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 00:40:00;1,9;521360,3;202262;15,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
11.05.2013 00:45:00;1,9;517392,9;200722,9;15,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
11.05.2013 00:50:00;1,9;524868,1;203622,9;15,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 00:55:00;1,9;532048,2;206408,4;15,58;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
11.05.2013 01:00:00;1,9;528088,5;204872,3;15,57;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 01:05:00;1,9;531374,2;206146,9;15,61;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 01:10:00;1,9;521777,5;202423,9;15,57;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 01:15:00;1,9;523763,3;203194,3;15,61;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
11.05.2013 01:20:00;1,9;532361,9;206530,1;15,67;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 01:25:00;1,9;513117,7;199064,3;15,47;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 01:30:00;1,9;519844,9;201674,1;15,38;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 01:35:00;1,9;518380,3;201106;15,35;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 01:40:00;1,9;520234,7;201825,3;15,3;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 01:45:00;1,9;519254,4;203963,1;15,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
11.05.2013 01:50:00;1,9;512913,5;198985,1;15,3;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 01:55:00;1,9;517476,3;200755,3;15,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:00:00;2;509592,3;200167,8;15,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:05:00;1,9;513375,5;201653,9;15,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:10:00;2;508221,4;199629,3;15,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:15:00;1,9;521224;204736,8;15,17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
11.05.2013 02:20:00;1,9;514453,2;202077,2;15,08;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:25:00;1,9;515316,8;202416,4;15,02;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:30:00;2;506527,4;198963,9;14,97;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:35:00;2;506811,3;199075,4;14,83;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:40:00;2;503124,9;197627,5;14,83;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:45:00;1,9;518601,3;203706,6;14,88;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:50:00;1,9;516412,6;202846,8;14,91;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 02:55:00;2;501492,5;196986,3;15;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:00:00;2;510256,9;200428,9;15,15;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:05:00;1,9;516484,1;202874,9;15,15;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:10:00;1,9;519996,5;204254,6;14,99;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:15:00;1,9;524442,7;206001,1;14,8;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:20:00;1,9;514208,3;201981;14,86;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:25:00;1,9;515315,5;202415,9;14,96;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:30:00;1,9;516957;203060,7;15,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:35:00;1,9;519970,7;204244,5;15,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:40:00;1,9;516478,4;202872,7;15,04;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 03:45:00;1,9;514491,5;202092,2;14,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:50:00;2;508392,7;202224,4;14,65;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 03:55:00;2;501912,8;199646,9;14,49;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 04:00:00;2;498750;198388,8;14,34;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 04:05:00;2;502752,3;199980,9;14,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 04:15:00;2;498950,9;201013,2;14,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 04:20:00;2;490299,1;197527,7;14,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 04:25:00;2;496855,2;197635,2;14,28;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 04:30:00;2;498812,8;198413,8;14,35;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 04:35:00;2;508350,2;202207,5;14,51;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 04:40:00;2;507453,5;199327,7;14,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 04:45:00;1,9;521417,3;204812,7;14,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 04:50:00;2;507641,4;199401,5;15,05;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 04:55:00;2;509911,2;200293,1;15,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 05:00:00;1,9;518144,5;203527,1;15,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 05:05:00;1,9;522671,5;205305,3;15,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 05:10:00;1,9;524086;203319,5;15,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
11.05.2013 05:15:00;1,9;520546,8;201946,4;15,3;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 05:20:00;1,9;519963,4;201720,1;15,36;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 05:25:00;1,9;518897,2;201306,5;15,45;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 05:30:00;1,9;523024,9;202907,8;15,45;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 05:35:00;1,9;531332,5;206130,7;15,28;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 05:40:00;1,9;513622,8;201751;15,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,66;002C885B
11.05.2013 05:45:00;2;512497,3;201308,9;15,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 05:50:00;2;508014,7;199548,1;14,9;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 05:55:00;1,9;518340,3;203604,1;14,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:00:00;1,9;513711,9;201786;14,81;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:05:00;1,9;520185,7;204328,9;14,82;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:15:00;2;506825;201600,9;14,75;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:20:00;2;511740,4;203556,1;14,63;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:25:00;2;498917,5;198455,5;14,72;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:30:00;2;510464,2;200510,3;14,81;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:35:00;2;509277,2;200044,1;14,87;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:40:00;2;509592,6;200167,9;14,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:45:00;1,9;518183,5;203542,5;15,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:50:00;2;503947,8;197950,7;14,9;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 06:55:00;2;508558,8;199761,9;14,87;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:00:00;2;506875,5;199100,7;14,84;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:05:00;2;509494;200129,2;14,78;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:10:00;2;507588,4;199380,7;14,78;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
11.05.2013 07:15:00;1,9;514714;202179,6;14,76;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:20:00;2;507246,7;199246,5;14,83;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:25:00;2;508169,3;199608,9;14,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:30:00;2;509099,4;199974,2;15,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:35:00;2;512433,7;201283,9;15,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:40:00;1,9;517244,1;203173,5;15,13;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
11.05.2013 07:45:00;2;507265,2;199253,7;15,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:50:00;2;512152;201173,3;15,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 07:55:00;2;506043,3;198773,8;15,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 08:00:00;2;507458,6;199329,7;15,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 08:05:00;1,9;516798,9;200492,4;15,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 08:10:00;1,9;520495,6;201926,6;15,4;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,65;002C885B
11.05.2013 08:15:00;1,9;524980,6;203666,5;15,48;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 08:20:00;1,9;517265,4;200673,4;15,59;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 08:25:00;1,9;525549,5;203887,3;15,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 08:30:00;1,9;514748,9;199697,1;15,69;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 08:35:00;1,9;519979,3;201726,3;15,59;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 08:40:00;1,9;515707,8;200069,2;15,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
11.05.2013 08:45:00;1,9;534256,1;204737,4;15,78;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 08:50:00;1,9;527402,2;202110,8;15,88;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 08:55:00;1,9;532669,8;204129,5;15,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
11.05.2013 09:00:00;1,9;535166;205086;16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 09:05:00;1,9;530980,2;203482;15,99;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,54;002C885B
11.05.2013 09:10:00;1,9;532883,2;204211,2;16,04;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
