Date & Time;Höhe  [m];I [mA];Latit GPS;Lontit GPS;Altit GPS [m];Battery [V];DeviceID
10.01.2014 13:16:00;0,0223;4,75;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:17:00;0,0217;4,73;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:18:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:19:00;0,0215;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:20:00;0,0211;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:21:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:22:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:23:00;0,0212;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:24:00;0,0205;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:25:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:26:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:27:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:28:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:29:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:30:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:31:00;0,0205;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:32:00;0,0205;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:33:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:34:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:35:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:36:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:37:00;0,0215;4,72;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:38:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:39:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:40:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:41:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:42:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:43:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:44:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:45:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:46:00;0,0211;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:47:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:48:00;0,0215;4,72;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:49:00;0,0214;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:50:00;0,0215;4,72;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:51:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:52:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:53:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:54:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:55:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:56:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:57:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:58:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 13:59:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:00:00;0,0211;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:01:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:02:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:03:00;0,0214;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 14:04:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:05:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:06:00;0,0217;4,73;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:07:00;0,0214;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:08:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:09:00;0,0211;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:10:00;0,0215;4,72;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:11:00;0,0211;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:12:00;0,0211;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:13:00;0,0208;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:14:00;0,0212;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:15:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:16:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:17:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:18:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:19:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:20:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:21:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:22:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:23:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:24:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:25:00;0,0212;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:26:00;0,0211;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:27:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:28:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:29:00;0,0212;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:30:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:31:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:32:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:33:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:34:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:35:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:36:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:37:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:38:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:39:00;0,0205;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:40:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:41:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:42:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:43:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:44:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:45:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:46:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:47:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:48:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:49:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:50:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:51:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:52:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:53:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:54:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:55:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:56:00;0,0201;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:57:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:58:00;0,0201;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 14:59:00;0,0201;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:00:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:01:00;0,0199;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:02:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:03:00;0,0199;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:04:00;0,0199;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:05:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:06:00;0,0202;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:07:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:08:00;0,0201;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:09:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:10:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:11:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:12:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:13:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:14:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:15:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:16:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:17:00;0,0202;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:18:00;0,0201;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:19:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:20:00;0,0199;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:21:00;0,0202;4,68;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:22:00;0,0199;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:23:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:24:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:25:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:26:00;0,0199;4,67;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:27:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:28:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:29:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:30:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:31:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:32:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:33:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:34:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:35:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:36:00;0,0193;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:37:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:38:00;0,0192;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:39:00;0,019;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:40:00;0,0193;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:41:00;0,0193;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:42:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:43:00;0,0196;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:44:00;0,019;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:45:00;0,0192;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:46:00;0,0196;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:47:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:48:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:49:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:50:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:51:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:52:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:53:00;0,0193;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:54:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:55:00;0,0193;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:56:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:57:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:58:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 15:59:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:00:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:01:00;0,0192;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:02:00;0,0193;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:03:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:04:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:05:00;0,0192;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:06:00;0,019;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:07:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:08:00;0,019;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:09:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:10:00;0,019;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:11:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:12:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:13:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:14:00;0,0187;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:15:00;0,0189;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:16:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:17:00;0,0189;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:18:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:19:00;0,0187;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:20:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:21:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:22:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:23:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:24:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:25:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:26:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:27:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:28:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:29:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:30:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:31:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:32:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:33:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:34:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:35:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:36:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:37:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:38:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:39:00;0,0187;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:40:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:41:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:42:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:43:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:44:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:45:00;0,0181;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:46:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:47:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:48:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:49:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:50:00;0,019;4,64;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:51:00;0,0189;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:52:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:53:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:54:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:55:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:56:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:57:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:58:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 16:59:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:00:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:01:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:02:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:03:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:04:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:05:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:06:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:07:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:08:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:09:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:10:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:11:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:12:00;0,0181;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:13:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:14:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:15:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:16:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:17:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:18:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:19:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:20:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:21:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:22:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:23:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:24:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:25:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:26:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:27:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:28:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:29:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:30:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:31:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:32:00;0,0181;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:33:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:34:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:35:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:36:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:37:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:38:00;0,0178;4,59;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:39:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:40:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:41:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:42:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:43:00;0,0183;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:44:00;0,0178;4,59;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:45:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:46:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:47:00;0,0177;4,59;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
10.01.2014 17:48:00;0,0178;4,6;52.5402066 N;13.5171733 E;105;2,56;002C8A4B
